139 ,2
2659362465019 ,1
2659362465118 ,16
2659362465347 ,4
2659362465729 ,9
2659367141123 ,13
2659367141130 ,9
2659367141147 ,2
2659367141413 ,10
2659367242516 ,5
2659367344210 ,0
2659367706087 ,4
2659367714136 ,3
2659367718790 ,5
2659367723138 ,4
2659367756846 ,9
2659367824361 ,16
2659367824385 ,10
2659367824453 ,12
2659367825085 ,6
2659367991520 ,0
4002064208060 ,17
4002064400709 ,0
4002064400716 ,6
4002064400723 ,3
4002064400730 ,1
4002064401065 ,0
4002064401362 ,0
4002064401393 ,8
4002064401423 ,-9
4002064401874 ,0
4002064402109 ,8
4002064406268 ,7
4002064406282 ,0
4002064406756 ,5
4002064406763 ,0
4002064406787 ,1
4002064407005 ,2
4002064407289 ,11
4002064407296 ,4
4002064407364 ,6
4002064407517 ,6
4002064408064 ,0
4002064408804 ,0
4002064409139 ,0
4002064409146 ,0
4002064409436 ,6
4002064412887 ,0
4002064412917 ,5
4002064412979 ,6
4002064413099 ,4
4002064413105 ,0
4002064413129 ,0
4002064413150 ,0
4002064413273 ,0
4002064414157 ,0
4002064414164 ,0
4002064414171 ,0
4002064414591 ,0
4002064417080 ,8
4002064417127 ,1
4002064417233 ,3
4002064417240 ,0
4002064417370 ,3
4002064417646 ,7
4002064418285 ,0
4002064418407 ,3
4002064418421 ,-2
4002064418575 ,7
4002064418612 ,9
4002064418629 ,-10
4002064418643 ,1
4002064418650 ,0
4002064418667 ,24
4002064418674 ,3
4002064418711 ,13
4002064420394 ,0
4002064421025 ,0
4002064421032 ,0
4002064421124 ,9
4002064421223 ,2
4002064430003 ,4
4002064430010 ,8
4002064504711 ,1
4002064504759 ,1
4002064504766 ,3
4002064504810 ,3
4002064504827 ,0
4002064504834 ,2
4002064504841 ,10
4002064504858 ,21
4002064505305 ,9
4002064506074 ,0
4002064514734 ,0
4002064514741 ,0
4002064514901 ,0
4008239130167 ,3
4008239130198 ,2
4008239130259 ,4
4008239235206 ,1
4008239235213 ,2
4820012500772 ,8
4897030554261 ,1
4897030554308 ,2
50000427246 ,0
5023861118474 ,0
5023861118535 ,0
5023861119945 ,0
5037772000094 ,0
5400274984245 ,0
5400274984702 ,0
5436789817778 ,7
555 ,0
5906485672587 ,17
5906485672594 ,12
5906485672600 ,111
5906485673386 ,0
5909997008097 ,0
67714102000 ,31
67714102017 ,43
67714102031 ,44
67714102048 ,17
67714102062 ,6
67714102147 ,0
67714102703 ,5
67714102758 ,8
67714102819 ,3
67714102833 ,7
67714982411 ,11
67714982442 ,1
67714982503 ,2
67714982534 ,0
67714982800 ,-1
67714982848 ,1
7611212462703 ,3
7611212462710 ,2
7611212462741 ,8
8009632008615 ,2
8009632008622 ,3
8009632008639 ,1
8009632008646 ,2
8009632008653 ,3
8009632008684 ,5
8015912503190 ,0
8015912503206 ,0
8015912503213 ,0
8015912503237 ,0
8015912503251 ,-1
8015912503381 ,-1
8015912503398 ,2
8015912503411 ,0
8015912504074 ,0
8015912504319 ,0
8015912504432 ,0
8015912504449 ,0
8015912504678 ,0
8015912505743 ,0
8015912505750 ,0
8015912505767 ,0
8015912506085 ,0
8015912506733 ,-2
8015912508041 ,0
8015912509031 ,4
8015912509055 ,0
8023222050242 ,0
8023222124905 ,38
8414580000169 ,0
8414580000855 ,0
8414580000862 ,2
856211005057 ,5
856211005071 ,4
856211005101 ,4
856211005118 ,3
8594004853226 ,158
8711231103324 ,1
8711231109111 ,0
8711231136841 ,0
8852084172867 ,1
8852084173253 ,1
K01,93
K02,0
M001,114
M002,3
M011,2
M015,-1
P518,19
P521,4
P522,0
P523,9
P706,2
P708,2
P709,7
V001,192
V002,68
V004,107
V009,84
V010,169
V013,0
V015,1
V016,14
V019,0
V020,29
V021,42