1212 ,1
4002064402109 ,0
4002064407517 ,0
4002064417233 ,0
4002064417240 ,0
4002064417370 ,1
4002064417462 ,0
4002064418643 ,1
4002064418650 ,1
4002064418667 ,0
4002064421124 ,6
5436789817778 ,51
5906485672303 ,58
5906485672587 ,0
5906485672600 ,24
5909997007625 ,0
5909997008097 ,4
73091020622 ,6
8009632024837 ,4
8009632024844 ,2
8009632037004 ,1
8009632051918 ,1
8009632051925 ,1
8022967052290 ,1
8023222124905 ,45
8023222124912 ,8
8023222124929 ,17
8023222151437 ,6
8414580000862 ,5
8594004859587 ,17
8594004859594 ,20
8594004859600 ,20
8594004859624 ,20
8711908133104 ,3
8711908233002 ,3
K01,615
K02,19
M004,0
M005,10
M006,0
M009,63
M011,0
M013,220
M015,46
V001,190
V004,93
V005,119
V007,119
V009,69
V010,7
V013,0
V015,1122
V016,82
V018,34
V019,8
V020,0
V021,14
V023,16